VERSION 2
BPM 300.000000
PAGE_SHIFT 0.440000
PAGE_SIZE 0.800000
NOTE	0	1.235000	0.100000	0.000000
NOTE	1	2.035000	0.900000	0.000000
NOTE	2	2.835000	0.100000	0.000000
NOTE	3	3.635000	0.900000	0.000000
NOTE	4	4.435000	0.100000	0.000000
NOTE	5	4.701667	0.300000	0.000000
NOTE	6	4.835000	0.700000	0.000000
NOTE	7	6.835000	0.500000	0.600000
NOTE	8	7.635000	0.800000	0.000000
NOTE	9	8.635000	0.200000	0.000000
NOTE	10	9.035000	0.200000	0.000000
NOTE	11	10.835000	0.200000	0.000000
NOTE	12	11.835000	0.800000	0.000000
NOTE	13	12.235000	0.800000	0.000000
NOTE	14	14.035000	0.900000	0.600000
NOTE	15	15.035000	0.100000	0.000000
NOTE	16	15.435000	0.300000	0.000000
NOTE	17	15.435000	0.700000	0.000000
NOTE	18	16.035000	0.500000	0.000000
NOTE	19	16.834999	0.300000	0.000000
NOTE	20	17.235001	0.100000	0.599999
NOTE	21	18.235001	0.900000	0.000000
NOTE	22	18.635000	0.300000	0.000000
NOTE	23	18.635000	0.700000	0.000000
NOTE	24	19.235001	0.500000	0.000000
NOTE	25	19.635000	0.200000	0.000000
NOTE	26	19.834999	0.350000	0.000000
NOTE	27	20.035000	0.650000	0.000000
NOTE	28	20.235001	0.800000	0.000000
NOTE	29	20.434999	0.050000	0.000000
NOTE	30	20.434999	0.950000	0.000000
NOTE	31	21.035000	0.050000	0.000000
NOTE	32	21.035000	0.950000	0.000000
NOTE	33	21.235001	0.200000	0.000000
NOTE	34	21.235001	0.800000	0.000000
NOTE	35	21.434999	0.300000	0.000000
NOTE	36	21.434999	0.700000	0.000000
NOTE	37	21.635000	0.400000	0.000000
NOTE	38	21.834999	0.300000	0.000000
NOTE	39	21.834999	0.700000	0.000000
NOTE	40	22.235001	0.800000	0.000000
NOTE	41	22.434999	0.100000	0.000000
NOTE	42	22.434999	0.900000	0.000000
NOTE	43	22.834999	0.300000	0.000000
NOTE	44	22.834999	0.700000	0.000000
NOTE	45	23.235001	0.300000	0.000000
NOTE	46	23.235001	0.700000	0.000000
NOTE	47	23.635000	0.400000	0.000000
NOTE	48	23.635000	0.600000	0.000000
NOTE	49	24.235001	0.400000	0.000000
NOTE	50	24.235001	0.600000	0.000000
NOTE	51	24.434999	0.250000	0.000000
NOTE	52	24.434999	0.750000	0.000000
NOTE	53	24.635000	0.150000	0.000000
NOTE	54	24.635000	0.850000	0.000000
NOTE	55	24.834999	0.950000	0.000000
NOTE	56	25.035000	0.150000	0.000000
NOTE	57	25.035000	0.850000	0.000000
NOTE	58	25.434999	0.500000	0.000000
NOTE	59	25.635000	0.400000	0.000000
NOTE	60	25.635000	0.600000	0.000000
NOTE	61	26.035000	0.200000	0.000000
NOTE	62	26.035000	0.800000	0.000000
NOTE	63	26.434999	0.200000	0.000000
NOTE	64	26.434999	0.800000	0.000000
NOTE	65	26.834999	0.100000	0.000000
NOTE	66	27.235001	0.100000	0.000000
NOTE	67	27.434999	0.600000	0.000000
NOTE	68	27.635000	0.300000	0.000000
NOTE	69	27.834999	0.800000	0.000000
NOTE	70	28.035000	0.300000	0.000000
NOTE	71	28.235001	0.800000	0.000000
NOTE	72	28.434999	0.200000	0.000000
NOTE	73	28.834999	0.200000	0.000000
NOTE	74	28.834999	0.700000	0.000000
NOTE	75	29.235001	0.100000	0.000000
NOTE	76	29.235001	0.800000	0.000000
NOTE	77	29.635000	0.100000	0.000000
NOTE	78	29.635000	0.800000	0.000000
NOTE	79	30.035000	0.900000	0.000000
NOTE	80	30.434999	0.900000	0.000000
NOTE	81	30.635000	0.400000	0.000000
NOTE	82	30.834999	0.700000	0.000000
NOTE	83	31.035000	0.200000	0.000000
NOTE	84	31.235001	0.700000	0.000000
NOTE	85	31.434999	0.200000	0.000000
NOTE	86	31.635000	0.800000	0.000000
NOTE	87	32.035000	0.300000	0.000000
NOTE	88	32.035000	0.800000	0.000000
NOTE	89	32.435001	0.200000	0.000000
NOTE	90	32.435001	0.900000	0.000000
NOTE	91	32.834999	0.900000	0.000000
NOTE	92	33.035000	0.200000	0.000000
NOTE	93	33.235001	0.300000	0.000000
NOTE	94	33.235001	0.700000	0.000000
NOTE	95	33.634998	0.300000	0.000000
NOTE	96	33.834999	0.700000	0.000000
NOTE	97	34.035000	0.100000	0.000000
NOTE	98	34.035000	0.800000	0.000000
NOTE	99	34.235001	0.900000	0.000000
NOTE	100	34.435001	0.100000	0.000000
NOTE	101	34.634998	0.800000	0.000000
NOTE	102	34.834999	0.400000	0.000000
NOTE	103	35.035000	0.500000	0.000000
NOTE	104	35.235001	0.400000	0.000000
NOTE	105	35.235001	0.600000	0.000000
NOTE	106	35.634998	0.200000	0.000000
NOTE	107	35.634998	0.800000	0.000000
NOTE	108	36.035000	0.200000	0.000000
NOTE	109	36.035000	0.800000	0.000000
NOTE	110	36.435001	0.300000	0.000000
NOTE	111	36.435001	0.700000	0.000000
NOTE	112	36.834999	0.700000	0.000000
NOTE	113	37.035000	0.300000	0.000000
NOTE	114	37.235001	0.200000	0.000000
NOTE	115	37.235001	0.900000	0.000000
NOTE	116	37.435001	0.100000	0.000000
NOTE	117	37.634998	0.900000	0.000000
NOTE	118	37.834999	0.200000	0.000000
NOTE	119	38.035000	0.600000	0.000000
NOTE	120	38.235001	0.500000	0.000000
NOTE	121	38.435001	0.400000	0.000000
NOTE	122	38.435001	0.600000	0.000000
NOTE	123	38.834999	0.200000	0.000000
NOTE	124	38.834999	0.800000	0.000000
NOTE	125	39.235001	0.200000	0.000000
NOTE	126	39.235001	0.800000	0.000000
NOTE	127	39.634998	0.100000	0.000000
NOTE	128	39.634998	0.900000	0.000000
NOTE	129	40.035000	0.100000	0.000000
NOTE	130	40.235001	0.900000	0.000000
NOTE	131	40.435001	0.200000	0.000000
NOTE	132	40.435001	0.800000	0.000000
NOTE	133	40.634998	0.700000	0.000000
NOTE	134	40.834999	0.200000	0.000000
NOTE	135	41.035000	0.700000	0.000000
NOTE	136	41.235001	0.300000	0.000000
NOTE	137	41.435001	0.900000	0.000000
NOTE	138	41.634998	0.300000	0.000000
NOTE	139	41.634998	0.900000	0.000000
NOTE	140	42.035000	0.400000	0.000000
NOTE	141	42.035000	0.750000	0.000000
NOTE	142	42.435001	0.400000	0.000000
NOTE	143	42.435001	0.750000	0.000000
NOTE	144	42.834999	0.900000	0.000000
NOTE	145	42.834999	0.100000	0.000000
NOTE	146	43.235001	0.900000	0.000000
NOTE	147	43.435001	0.100000	0.000000
NOTE	148	43.634998	0.200000	0.000000
NOTE	149	43.634998	0.800000	0.000000
NOTE	150	43.834999	0.300000	0.000000
NOTE	151	44.035000	0.800000	0.000000
NOTE	152	44.235001	0.300000	0.000000
NOTE	153	44.435001	0.700000	0.000000
NOTE	154	44.634998	0.100000	0.000000
NOTE	155	44.834999	0.100000	0.000000
NOTE	156	44.834999	0.700000	0.000000
NOTE	157	45.235001	0.250000	0.000000
NOTE	158	45.235001	0.600000	0.000000
NOTE	159	45.634998	0.250000	0.000000
